GameID,GameDate,Time,AwayTeam,AwayAbbrev,AwayPoints,HomeTeam,HomeAbbrev,HomePoints,Overtime,Attendance,LOG,Arena,SeasonID,Notes
20140111_OKCVMIL,1/11/2014,20:00,Milwaukee Bucks,MIL,85,Oklahoma City Thunder,OKC,101,,18203,2:16,Chesapeake Energy Arena,2013-14,
20140111_DALVNOH,1/11/2014,20:30,New Orleans Pelicans,NOH,107,Dallas Mavericks,DAL,110,,20116,2:30,American Airlines Center,2013-14,
20140111_DENVORL,1/11/2014,21:00,Orlando Magic,ORL,94,Denver Nuggets,DEN,120,,17947,2:06,Pepsi Center,2013-14,
20140111_PORVBOS,1/11/2014,22:00,Boston Celtics,BOS,104,Portland Trail Blazers,POR,112,,20011,2:05,Moda Center,2013-14,
20140112_MEMVATL,1/12/2014,18:00,Atlanta Hawks,ATL,101,Memphis Grizzlies,MEM,108,,16841,2:10,FedEx Forum,2013-14,
20140112_SACVCLE,1/12/2014,18:00,Cleveland Cavaliers,CLE,80,Sacramento Kings,SAC,124,,16072,2:16,Sleep Train Arena,2013-14,
20140112_SASVMIN,1/12/2014,19:00,Minnesota Timberwolves,MIN,86,San Antonio Spurs,SAS,104,,18098,1:55,AT&T Center,2013-14,
20140113_TORVMIL,1/13/2014,19:00,Milwaukee Bucks,MIL,94,Toronto Raptors,TOR,116,,15819,2:14,Air Canada Centre,2013-14,
20140113_BOSVHOU,1/13/2014,19:30,Houston Rockets,HOU,104,Boston Celtics,BOS,92,,17750,2:11,TD Garden,2013-14,
20140113_NYKVPHO,1/13/2014,19:30,Phoenix Suns,PHO,96,New York Knicks,NYK,98,OT,19812,2:55,Madison Square Garden (IV),2013-14,
20140113_CHIVWAS,1/13/2014,20:00,Washington Wizards,WAS,102,Chicago Bulls,CHI,88,,21287,2:11,United Center,2013-14,
20140113_NOHVSAS,1/13/2014,20:00,San Antonio Spurs,SAS,101,New Orleans Pelicans,NOH,95,,15552,2:09,Smoothie King Center,2013-14,
20140113_DALVORL,1/13/2014,20:30,Orlando Magic,ORL,88,Dallas Mavericks,DAL,107,,19695,2:05,American Airlines Center,2013-14,
20140113_UTHVDEN,1/13/2014,21:00,Denver Nuggets,DEN,103,Utah Jazz,UTH,118,,17232,2:16,EnergySolutions Arena,2013-14,
20140114_CHAVNYK,1/14/2014,19:00,New York Knicks,NYK,98,Charlotte Bobcats,CHA,108,,15156,2:10,Time Warner Cable Arena,2013-14,
20140114_INDVSAC,1/14/2014,19:00,Sacramento Kings,SAC,92,Indiana Pacers,IND,116,,17530,2:12,Bankers Life Fieldhouse,2013-14,
20140114_MEMVOKC,1/14/2014,20:00,Oklahoma City Thunder,OKC,87,Memphis Grizzlies,MEM,90,,17177,2:21,FedEx Forum,2013-14,
20140114_LALVCLE,1/14/2014,22:30,Cleveland Cavaliers,CLE,120,Los Angeles Lakers,LAL,118,,18997,2:17,STAPLES Center,2013-14,
20140115_ORLVCHI,1/15/2014,19:00,Chicago Bulls,CHI,128,Orlando Magic,ORL,125,3OT,16489,3:08,Amway Center,2013-14,
20140115_PHIVCHA,1/15/2014,19:00,Charlotte Bobcats,CHA,92,Philadelphia 76ers,PHI,95,,10106,2:16,Wells Fargo Center,2013-14,
20140115_WASVMIA,1/15/2014,19:00,Miami Heat,MIA,97,Washington Wizards,WAS,114,,20356,2:09,Verizon Center,2013-14,
20140115_BOSVTOR,1/15/2014,19:30,Toronto Raptors,TOR,83,Boston Celtics,BOS,88,,17569,2:23,TD Garden,2013-14,
20140115_MILVMEM,1/15/2014,20:00,Memphis Grizzlies,MEM,82,Milwaukee Bucks,MIL,77,,11379,2:09,BMO Harris Bradley Center,2013-14,
20140115_MINVSAC,1/15/2014,20:00,Sacramento Kings,SAC,111,Minnesota Timberwolves,MIN,108,,12399,2:19,Target Center,2013-14,
20140115_NOHVHOU,1/15/2014,20:00,Houston Rockets,HOU,103,New Orleans Pelicans,NOH,100,,15918,2:25,Smoothie King Center,2013-14,
20140115_SASVUTH,1/15/2014,20:00,Utah Jazz,UTH,105,San Antonio Spurs,SAS,109,,17917,2:17,AT&T Center,2013-14,
20140115_PHOVLAL,1/15/2014,21:00,Los Angeles Lakers,LAL,114,Phoenix Suns,PHO,121,,16022,2:22,US Airways Center,2013-14,
20140115_PORVCLE,1/15/2014,22:00,Cleveland Cavaliers,CLE,96,Portland Trail Blazers,POR,108,,19998,2:12,Moda Center,2013-14,
20140115_GSWVDEN,1/15/2014,22:30,Denver Nuggets,DEN,123,Golden State Warriors,GSW,116,,19596,2:33,Oracle Arena,2013-14,
20140115_LACVDAL,1/15/2014,22:30,Dallas Mavericks,DAL,127,Los Angeles Clippers,LAC,129,,19208,2:27,STAPLES Center,2013-14,
20140116_ATLVBKN,1/16/2014,15:00,Brooklyn Nets,BKN,127,Atlanta Hawks,ATL,110,,18689,2:02,The O2 Arena,2013-14,"at London, England"
20140116_INDVNYK,1/16/2014,19:00,New York Knicks,NYK,89,Indiana Pacers,IND,117,,18165,2:24,Bankers Life Fieldhouse,2013-14,
20140116_HOUVOKC,1/16/2014,21:30,Oklahoma City Thunder,OKC,104,Houston Rockets,HOU,92,,18231,2:30,Toyota Center,2013-14,
20140117_NYKVLAC,1/17/2014,19:00,Los Angeles Clippers,LAC,109,New York Knicks,NYK,95,,19812,2:35,Madison Square Garden (IV),2013-14,
20140117_ORLVCHA,1/17/2014,19:00,Charlotte Bobcats,CHA,111,Orlando Magic,ORL,101,,16164,2:16,Amway Center,2013-14,
20140117_PHIVMIA,1/17/2014,19:00,Miami Heat,MIA,101,Philadelphia 76ers,PHI,86,,19286,2:22,Wells Fargo Center,2013-14,
20140117_TORVMIN,1/17/2014,19:00,Minnesota Timberwolves,MIN,89,Toronto Raptors,TOR,94,,19800,2:20,Air Canada Centre,2013-14,
20140117_WASVCHI,1/17/2014,19:00,Chicago Bulls,CHI,93,Washington Wizards,WAS,96,,17005,2:11,Verizon Center,2013-14,
20140117_BOSVLAL,1/17/2014,19:30,Los Angeles Lakers,LAL,107,Boston Celtics,BOS,104,,18624,2:16,TD Garden,2013-14,
20140117_DETVUTH,1/17/2014,19:30,Utah Jazz,UTH,110,Detroit Pistons,DET,89,,18528,2:09,The Palace of Auburn Hills,2013-14,
20140117_MEMVSAC,1/17/2014,20:00,Sacramento Kings,SAC,90,Memphis Grizzlies,MEM,91,,17212,2:18,FedEx Forum,2013-14,
20140117_SASVPOR,1/17/2014,20:30,Portland Trail Blazers,POR,109,San Antonio Spurs,SAS,100,,18581,2:06,AT&T Center,2013-14,
20140117_DENVCLE,1/17/2014,21:00,Cleveland Cavaliers,CLE,117,Denver Nuggets,DEN,109,,18486,2:20,Pepsi Center,2013-14,
20140117_PHOVDAL,1/17/2014,21:00,Dallas Mavericks,DAL,110,Phoenix Suns,PHO,107,,16486,2:22,US Airways Center,2013-14,
20140117_OKCVGSW,1/17/2014,21:30,Golden State Warriors,GSW,121,Oklahoma City Thunder,OKC,127,,18203,2:35,Chesapeake Energy Arena,2013-14,
20140118_INDVLAC,1/18/2014,19:00,Los Angeles Clippers,LAC,92,Indiana Pacers,IND,106,,18165,2:16,Bankers Life Fieldhouse,2013-14,
20140118_WASVDET,1/18/2014,19:00,Detroit Pistons,DET,104,Washington Wizards,WAS,98,,17039,2:24,Verizon Center,2013-14,
20140118_CHAVMIA,1/18/2014,19:30,Miami Heat,MIA,104,Charlotte Bobcats,CHA,96,OT,19631,2:30,Time Warner Cable Arena,2013-14,
20140118_CHIVPHI,1/18/2014,20:00,Philadelphia 76ers,PHI,78,Chicago Bulls,CHI,103,,21710,2:11,United Center,2013-14,
20140118_HOUVMIL,1/18/2014,20:00,Milwaukee Bucks,MIL,104,Houston Rockets,HOU,114,,18082,2:10,Toyota Center,2013-14,
20140118_MINVUTH,1/18/2014,20:00,Utah Jazz,UTH,72,Minnesota Timberwolves,MIN,98,,17111,2:08,Target Center,2013-14,
20140118_NOHVGSW,1/18/2014,20:00,Golden State Warriors,GSW,97,New Orleans Pelicans,NOH,87,,18045,2:05,Smoothie King Center,2013-14,
20140118_DALVPOR,1/18/2014,20:30,Portland Trail Blazers,POR,127,Dallas Mavericks,DAL,111,,20375,2:20,American Airlines Center,2013-14,
20140119_TORVLAL,1/19/2014,13:00,Los Angeles Lakers,LAL,112,Toronto Raptors,TOR,106,,17706,2:15,Air Canada Centre,2013-14,
20140119_ORLVBOS,1/19/2014,18:00,Boston Celtics,BOS,91,Orlando Magic,ORL,93,,17548,2:27,Amway Center,2013-14,
20140119_OKCVSAC,1/19/2014,19:00,Sacramento Kings,SAC,93,Oklahoma City Thunder,OKC,108,,18203,2:17,Chesapeake Energy Arena,2013-14,
20140119_SASVMIL,1/19/2014,19:00,Milwaukee Bucks,MIL,82,San Antonio Spurs,SAS,110,,18096,1:57,AT&T Center,2013-14,
20140119_PHOVDEN,1/19/2014,20:00,Denver Nuggets,DEN,103,Phoenix Suns,PHO,117,,16211,2:14,US Airways Center,2013-14,
20140120_CLEVDAL,1/20/2014,13:00,Dallas Mavericks,DAL,102,Cleveland Cavaliers,CLE,97,,18762,2:22,Quicken Loans Arena,2013-14,
20140120_DETVLAC,1/20/2014,13:00,Los Angeles Clippers,LAC,112,Detroit Pistons,DET,103,,17417,2:26,The Palace of Auburn Hills,2013-14,
20140120_CHAVTOR,1/20/2014,14:00,Toronto Raptors,TOR,95,Charlotte Bobcats,CHA,100,,14929,2:07,Time Warner Cable Arena,2013-14,
20140120_WASVPHI,1/20/2014,14:00,Philadelphia 76ers,PHI,99,Washington Wizards,WAS,107,,18650,2:16,Verizon Center,2013-14,
20140120_NYKVBKN,1/20/2014,14:30,Brooklyn Nets,BKN,103,New York Knicks,NYK,80,,19812,2:19,Madison Square Garden (IV),2013-14,
20140120_MEMVNOH,1/20/2014,17:00,New Orleans Pelicans,NOH,95,Memphis Grizzlies,MEM,92,,17485,2:16,FedEx Forum,2013-14,
20140120_ATLVMIA,1/20/2014,17:30,Miami Heat,MIA,114,Atlanta Hawks,ATL,121,,19262,2:19,Philips Arena,2013-14,
20140120_CHIVLAL,1/20/2014,20:00,Los Angeles Lakers,LAL,100,Chicago Bulls,CHI,102,OT,21626,2:26,United Center,2013-14,
20140120_HOUVPOR,1/20/2014,20:00,Portland Trail Blazers,POR,113,Houston Rockets,HOU,126,,18135,2:23,Toyota Center,2013-14,
20140120_GSWVIND,1/20/2014,22:30,Indiana Pacers,IND,102,Golden State Warriors,GSW,94,,19596,2:25,Oracle Arena,2013-14,
20140121_BKNVORL,1/21/2014,19:30,Orlando Magic,ORL,90,Brooklyn Nets,BKN,101,,15482,2:01,Barclays Center,2013-14,
20140121_MIAVBOS,1/21/2014,19:30,Boston Celtics,BOS,86,Miami Heat,MIA,93,,19619,2:14,AmericanAirlines Arena,2013-14,
20140121_NOHVSAC,1/21/2014,20:00,Sacramento Kings,SAC,114,New Orleans Pelicans,NOH,97,,16459,2:20,Smoothie King Center,2013-14,
20140121_OKCVPOR,1/21/2014,20:00,Portland Trail Blazers,POR,97,Oklahoma City Thunder,OKC,105,,18203,2:05,Chesapeake Energy Arena,2013-14,
20140121_UTHVMIN,1/21/2014,21:00,Minnesota Timberwolves,MIN,112,Utah Jazz,UTH,97,,16387,2:05,EnergySolutions Arena,2013-14,
20140122_CHAVLAC,1/22/2014,19:00,Los Angeles Clippers,LAC,91,Charlotte Bobcats,CHA,95,,14760,2:08,Time Warner Cable Arena,2013-14,
20140122_CLEVCHI,1/22/2014,19:00,Chicago Bulls,CHI,98,Cleveland Cavaliers,CLE,87,,16890,2:07,Quicken Loans Arena,2013-14,
20140122_ORLVATL,1/22/2014,19:00,Atlanta Hawks,ATL,112,Orlando Magic,ORL,109,,16713,2:11,Amway Center,2013-14,
20140122_TORVDAL,1/22/2014,19:00,Dallas Mavericks,DAL,85,Toronto Raptors,TOR,93,,18179,2:17,Air Canada Centre,2013-14,
20140122_WASVBOS,1/22/2014,19:00,Boston Celtics,BOS,113,Washington Wizards,WAS,111,OT,14492,2:34,Verizon Center,2013-14,
20140122_NYKVPHI,1/22/2014,19:30,Philadelphia 76ers,PHI,110,New York Knicks,NYK,106,,19812,2:30,Madison Square Garden (IV),2013-14,
20140122_HOUVSAC,1/22/2014,20:00,Sacramento Kings,SAC,98,Houston Rockets,HOU,119,,16488,2:24,Toyota Center,2013-14,
20140122_MILVDET,1/22/2014,20:00,Detroit Pistons,DET,101,Milwaukee Bucks,MIL,104,,11266,2:18,BMO Harris Bradley Center,2013-14,
20140122_SASVOKC,1/22/2014,20:00,Oklahoma City Thunder,OKC,111,San Antonio Spurs,SAS,105,,18581,2:34,AT&T Center,2013-14,
20140122_PHOVIND,1/22/2014,22:30,Indiana Pacers,IND,100,Phoenix Suns,PHO,124,,16465,2:27,US Airways Center,2013-14,
20140123_MIAVLAL,1/23/2014,20:00,Los Angeles Lakers,LAL,102,Miami Heat,MIA,109,,19608,2:22,AmericanAirlines Arena,2013-14,
20140123_PORVDEN,1/23/2014,22:30,Denver Nuggets,DEN,105,Portland Trail Blazers,POR,110,,20066,2:35,Moda Center,2013-14,
20140124_ORLVLAL,1/24/2014,19:00,Los Angeles Lakers,LAL,105,Orlando Magic,ORL,114,,16101,2:07,Amway Center,2013-14,
20140124_PHIVTOR,1/24/2014,19:00,Toronto Raptors,TOR,104,Philadelphia 76ers,PHI,95,,11489,2:10,Wells Fargo Center,2013-14,
20140124_ATLVSAS,1/24/2014,19:30,San Antonio Spurs,SAS,105,Atlanta Hawks,ATL,79,,17601,2:03,Philips Arena,2013-14,
20140124_BOSVOKC,1/24/2014,19:30,Oklahoma City Thunder,OKC,101,Boston Celtics,BOS,83,,18624,2:02,TD Garden,2013-14,
20140124_BKNVDAL,1/24/2014,19:30,Dallas Mavericks,DAL,106,Brooklyn Nets,BKN,107,,16110,2:20,Barclays Center,2013-14,
20140124_CLEVMIL,1/24/2014,19:30,Milwaukee Bucks,MIL,78,Cleveland Cavaliers,CLE,93,,17147,2:10,Quicken Loans Arena,2013-14,
20140124_DETVNOH,1/24/2014,19:30,New Orleans Pelicans,NOH,103,Detroit Pistons,DET,101,,14107,2:17,The Palace of Auburn Hills,2013-14,
20140124_NYKVCHA,1/24/2014,19:30,Charlotte Bobcats,CHA,96,New York Knicks,NYK,125,,19812,2:07,Madison Square Garden (IV),2013-14,
20140124_CHIVLAC,1/24/2014,20:00,Los Angeles Clippers,LAC,112,Chicago Bulls,CHI,95,,21755,2:15,United Center,2013-14,
20140124_HOUVMEM,1/24/2014,20:00,Memphis Grizzlies,MEM,88,Houston Rockets,HOU,87,,16998,2:14,Toyota Center,2013-14,
20140124_PHOVWAS,1/24/2014,21:00,Washington Wizards,WAS,101,Phoenix Suns,PHO,95,,16198,2:17,US Airways Center,2013-14,
20140124_SACVIND,1/24/2014,22:00,Indiana Pacers,IND,116,Sacramento Kings,SAC,111,OT,17317,2:49,Sleep Train Arena,2013-14,
20140124_GSWVMIN,1/24/2014,22:30,Minnesota Timberwolves,MIN,121,Golden State Warriors,GSW,120,,19596,2:06,Oracle Arena,2013-14,
20140125_CHAVCHI,1/25/2014,19:00,Chicago Bulls,CHI,89,Charlotte Bobcats,CHA,87,,18252,2:08,Time Warner Cable Arena,2013-14,
20140125_TORVLAC,1/25/2014,19:00,Los Angeles Clippers,LAC,126,Toronto Raptors,TOR,118,,19800,2:31,Air Canada Centre,2013-14,
20140125_PHIVOKC,1/25/2014,19:30,Oklahoma City Thunder,OKC,103,Philadelphia 76ers,PHI,91,,19217,2:14,Wells Fargo Center,2013-14,
20140125_MEMVHOU,1/25/2014,20:00,Houston Rockets,HOU,81,Memphis Grizzlies,MEM,99,,17512,2:08,FedEx Forum,2013-14,
20140125_MILVATL,1/25/2014,20:30,Atlanta Hawks,ATL,112,Milwaukee Bucks,MIL,87,,15879,2:05,BMO Harris Bradley Center,2013-14,
20140125_DENVIND,1/25/2014,21:00,Indiana Pacers,IND,96,Denver Nuggets,DEN,109,,19155,2:21,Pepsi Center,2013-14,
20140125_UTHVWAS,1/25/2014,21:00,Washington Wizards,WAS,101,Utah Jazz,UTH,104,,17754,2:08,EnergySolutions Arena,2013-14,
20140125_PORVMIN,1/25/2014,22:00,Minnesota Timberwolves,MIN,104,Portland Trail Blazers,POR,115,,20006,2:05,Moda Center,2013-14,
20140126_MIAVSAS,1/26/2014,13:00,San Antonio Spurs,SAS,101,Miami Heat,MIA,113,,19683,2:20,AmericanAirlines Arena,2013-14,
20140126_NYKVLAL,1/26/2014,15:30,Los Angeles Lakers,LAL,103,New York Knicks,NYK,110,,19812,2:19,Madison Square Garden (IV),2013-14,
20140126_CLEVPHO,1/26/2014,18:00,Phoenix Suns,PHO,99,Cleveland Cavaliers,CLE,90,,15872,2:13,Quicken Loans Arena,2013-14,
20140126_NOHVORL,1/26/2014,18:00,Orlando Magic,ORL,92,New Orleans Pelicans,NOH,100,,17197,2:16,Smoothie King Center,2013-14,
20140126_BOSVBKN,1/26/2014,18:30,Brooklyn Nets,BKN,85,Boston Celtics,BOS,79,,18624,2:25,TD Garden,2013-14,
20140126_DALVDET,1/26/2014,19:30,Detroit Pistons,DET,106,Dallas Mavericks,DAL,116,,19662,2:17,American Airlines Center,2013-14,
20140126_GSWVPOR,1/26/2014,21:00,Portland Trail Blazers,POR,88,Golden State Warriors,GSW,103,,19596,2:15,Oracle Arena,2013-14,
20140126_SACVDEN,1/26/2014,21:00,Denver Nuggets,DEN,125,Sacramento Kings,SAC,117,,15939,2:25,Sleep Train Arena,2013-14,
20140127_PHIVPHO,1/27/2014,19:00,Phoenix Suns,PHO,124,Philadelphia 76ers,PHI,113,,10793,2:18,Wells Fargo Center,2013-14,
20140127_BKNVTOR,1/27/2014,19:30,Toronto Raptors,TOR,104,Brooklyn Nets,BKN,103,,15790,2:17,Barclays Center,2013-14,
20140127_CHIVMIN,1/27/2014,20:00,Minnesota Timberwolves,MIN,95,Chicago Bulls,CHI,86,,21637,2:12,United Center,2013-14,
20140127_MILVLAC,1/27/2014,20:00,Los Angeles Clippers,LAC,114,Milwaukee Bucks,MIL,86,,11126,2:04,BMO Harris Bradley Center,2013-14,
20140127_OKCVATL,1/27/2014,20:00,Atlanta Hawks,ATL,109,Oklahoma City Thunder,OKC,111,,18203,2:12,Chesapeake Energy Arena,2013-14,
20140127_UTHVSAC,1/27/2014,21:00,Sacramento Kings,SAC,99,Utah Jazz,UTH,106,,16663,2:24,EnergySolutions Arena,2013-14,
20140128_CLEVNOH,1/28/2014,19:00,New Orleans Pelicans,NOH,100,Cleveland Cavaliers,CLE,89,,13985,2:11,Quicken Loans Arena,2013-14,
20140128_DETVORL,1/28/2014,19:30,Orlando Magic,ORL,87,Detroit Pistons,DET,103,,11534,2:06,The Palace of Auburn Hills,2013-14,
20140128_NYKVBOS,1/28/2014,19:30,Boston Celtics,BOS,88,New York Knicks,NYK,114,,19812,2:13,Madison Square Garden (IV),2013-14,
20140128_HOUVSAS,1/28/2014,20:00,San Antonio Spurs,SAS,90,Houston Rockets,HOU,97,,18314,2:23,Toyota Center,2013-14,
20140128_PORVMEM,1/28/2014,22:00,Memphis Grizzlies,MEM,98,Portland Trail Blazers,POR,81,,19385,2:06,Moda Center,2013-14,
20140128_GSWVWAS,1/28/2014,22:30,Washington Wizards,WAS,88,Golden State Warriors,GSW,85,,19596,2:07,Oracle Arena,2013-14,
20140128_LALVIND,1/28/2014,22:30,Indiana Pacers,IND,104,Los Angeles Lakers,LAL,92,,18997,1:59,STAPLES Center,2013-14,
20140129_MIAVOKC,1/29/2014,19:00,Oklahoma City Thunder,OKC,112,Miami Heat,MIA,95,,19673,2:26,AmericanAirlines Arena,2013-14,
20140129_TORVORL,1/29/2014,19:00,Orlando Magic,ORL,83,Toronto Raptors,TOR,98,,17694,2:03,Air Canada Centre,2013-14,
20140129_BOSVPHI,1/29/2014,19:30,Philadelphia 76ers,PHI,95,Boston Celtics,BOS,94,,18624,2:12,TD Garden,2013-14,
20140129_MILVPHO,1/29/2014,20:00,Phoenix Suns,PHO,126,Milwaukee Bucks,MIL,117,,11175,2:23,BMO Harris Bradley Center,2013-14,
20140129_MINVNOH,1/29/2014,20:00,New Orleans Pelicans,NOH,77,Minnesota Timberwolves,MIN,88,,11702,2:12,Target Center,2013-14,
20140129_DALVHOU,1/29/2014,20:30,Houston Rockets,HOU,117,Dallas Mavericks,DAL,115,,19359,2:35,American Airlines Center,2013-14,
20140129_DENVCHA,1/29/2014,21:00,Charlotte Bobcats,CHA,101,Denver Nuggets,DEN,98,,16151,2:18,Pepsi Center,2013-14,
20140129_SASVCHI,1/29/2014,21:30,Chicago Bulls,CHI,96,San Antonio Spurs,SAS,86,,18581,2:16,AT&T Center,2013-14,
20140129_SACVMEM,1/29/2014,22:00,Memphis Grizzlies,MEM,99,Sacramento Kings,SAC,89,,15195,2:02,Sleep Train Arena,2013-14,
20140129_LACVWAS,1/29/2014,22:30,Washington Wizards,WAS,103,Los Angeles Clippers,LAC,110,,19060,2:19,STAPLES Center,2013-14,
20140130_INDVPHO,1/30/2014,19:00,Phoenix Suns,PHO,102,Indiana Pacers,IND,94,,16541,2:16,Bankers Life Fieldhouse,2013-14,
20140130_NYKVCLE,1/30/2014,20:00,Cleveland Cavaliers,CLE,86,New York Knicks,NYK,117,,19812,2:29,Madison Square Garden (IV),2013-14,
20140130_GSWVLAC,1/30/2014,22:30,Los Angeles Clippers,LAC,92,Golden State Warriors,GSW,111,,19596,2:25,Oracle Arena,2013-14,
20140131_ORLVMIL,1/31/2014,19:00,Milwaukee Bucks,MIL,102,Orlando Magic,ORL,113,,17292,2:09,Amway Center,2013-14,
20140131_PHIVATL,1/31/2014,19:30,Atlanta Hawks,ATL,125,Philadelphia 76ers,PHI,99,,14702,2:22,Wells Fargo Center,2013-14,
20140131_BKNVOKC,1/31/2014,20:00,Oklahoma City Thunder,OKC,120,Brooklyn Nets,BKN,95,,17732,2:15,Barclays Center,2013-14,
20140131_MINVMEM,1/31/2014,20:00,Memphis Grizzlies,MEM,94,Minnesota Timberwolves,MIN,90,,17429,2:04,Target Center,2013-14,
20140131_DALVSAC,1/31/2014,20:30,Sacramento Kings,SAC,103,Dallas Mavericks,DAL,107,,19614,2:26,American Airlines Center,2013-14,
20140131_DENVTOR,1/31/2014,21:00,Toronto Raptors,TOR,100,Denver Nuggets,DEN,90,,17131,2:01,Pepsi Center,2013-14,
20140131_LALVCHA,1/31/2014,22:30,Charlotte Bobcats,CHA,110,Los Angeles Lakers,LAL,100,,18997,2:03,STAPLES Center,2013-14,
20140131_UTHVGSW,1/31/2014,22:30,Golden State Warriors,GSW,95,Utah Jazz,UTH,90,,19911,2:26,EnergySolutions Arena,2013-14,
20140201_INDVBKN,2/1/2014,19:00,Brooklyn Nets,BKN,96,Indiana Pacers,IND,97,,18165,2:24,Bankers Life Fieldhouse,2013-14,
20140201_WASVOKC,2/1/2014,19:00,Oklahoma City Thunder,OKC,81,Washington Wizards,WAS,96,,20356,2:05,Verizon Center,2013-14,
20140201_ATLVMIN,2/1/2014,19:30,Minnesota Timberwolves,MIN,113,Atlanta Hawks,ATL,120,,13018,2:20,Philips Arena,2013-14,
20140201_DETVPHI,2/1/2014,19:30,Philadelphia 76ers,PHI,96,Detroit Pistons,DET,113,,16649,2:15,The Palace of Auburn Hills,2013-14,
20140201_HOUVCLE,2/1/2014,20:00,Cleveland Cavaliers,CLE,92,Houston Rockets,HOU,106,,18309,2:12,Toyota Center,2013-14,
20140201_MEMVMIL,2/1/2014,20:00,Milwaukee Bucks,MIL,90,Memphis Grizzlies,MEM,99,,17017,2:14,FedEx Forum,2013-14,
20140201_NOHVCHI,2/1/2014,20:00,Chicago Bulls,CHI,79,New Orleans Pelicans,NOH,88,,17799,2:07,Smoothie King Center,2013-14,
20140201_NYKVMIA,2/1/2014,20:30,Miami Heat,MIA,106,New York Knicks,NYK,91,,19812,2:25,Madison Square Garden (IV),2013-14,
20140201_SASVSAC,2/1/2014,20:30,Sacramento Kings,SAC,93,San Antonio Spurs,SAS,95,,18581,2:20,AT&T Center,2013-14,
20140201_PHOVCHA,2/1/2014,21:00,Charlotte Bobcats,CHA,95,Phoenix Suns,PHO,105,,16248,2:06,US Airways Center,2013-14,
20140201_PORVTOR,2/1/2014,22:00,Toronto Raptors,TOR,103,Portland Trail Blazers,POR,106,,19996,2:26,Moda Center,2013-14,
20140201_LACVUTH,2/1/2014,22:30,Utah Jazz,UTH,87,Los Angeles Clippers,LAC,102,,19060,2:16,STAPLES Center,2013-14,
20140202_BOSVORL,2/2/2014,13:00,Orlando Magic,ORL,89,Boston Celtics,BOS,96,,18624,2:08,TD Garden,2013-14,
20140203_INDVORL,2/3/2014,19:00,Orlando Magic,ORL,79,Indiana Pacers,IND,98,,16266,2:00,Bankers Life Fieldhouse,2013-14,
20140203_WASVPOR,2/3/2014,19:00,Portland Trail Blazers,POR,90,Washington Wizards,WAS,100,,13259,2:03,Verizon Center,2013-14,
20140203_BKNVPHI,2/3/2014,19:30,Philadelphia 76ers,PHI,102,Brooklyn Nets,BKN,108,,16727,2:28,Barclays Center,2013-14,
20140203_MIAVDET,2/3/2014,19:30,Detroit Pistons,DET,96,Miami Heat,MIA,102,,19802,2:21,AmericanAirlines Arena,2013-14,
20140203_MILVNYK,2/3/2014,20:00,New York Knicks,NYK,98,Milwaukee Bucks,MIL,101,,11147,2:17,BMO Harris Bradley Center,2013-14,
20140203_NOHVSAS,2/3/2014,20:00,San Antonio Spurs,SAS,102,New Orleans Pelicans,NOH,95,,17086,2:12,Smoothie King Center,2013-14,
20140203_OKCVMEM,2/3/2014,20:00,Memphis Grizzlies,MEM,77,Oklahoma City Thunder,OKC,86,,18203,2:12,Chesapeake Energy Arena,2013-14,
20140203_DALVCLE,2/3/2014,20:30,Cleveland Cavaliers,CLE,107,Dallas Mavericks,DAL,124,,19595,2:21,American Airlines Center,2013-14,
20140203_DENVLAC,2/3/2014,21:00,Los Angeles Clippers,LAC,115,Denver Nuggets,DEN,116,,16567,2:27,Pepsi Center,2013-14,
20140203_UTHVTOR,2/3/2014,21:00,Toronto Raptors,TOR,94,Utah Jazz,UTH,79,,17139,1:56,EnergySolutions Arena,2013-14,
20140203_SACVCHI,2/3/2014,22:00,Chicago Bulls,CHI,70,Sacramento Kings,SAC,99,,15178,2:26,Sleep Train Arena,2013-14,
20140204_ATLVIND,2/4/2014,19:30,Indiana Pacers,IND,89,Atlanta Hawks,ATL,85,,15374,2:12,Philips Arena,2013-14,
20140204_MINVLAL,2/4/2014,20:00,Los Angeles Lakers,LAL,99,Minnesota Timberwolves,MIN,109,,12559,2:19,Target Center,2013-14,
20140204_PHOVCHI,2/4/2014,21:00,Chicago Bulls,CHI,101,Phoenix Suns,PHO,92,,16636,2:25,US Airways Center,2013-14,
20140204_GSWVCHA,2/4/2014,22:30,Charlotte Bobcats,CHA,91,Golden State Warriors,GSW,75,,19596,2:07,Oracle Arena,2013-14,
20140205_CLEVLAL,2/5/2014,19:00,Los Angeles Lakers,LAL,119,Cleveland Cavaliers,CLE,108,,15205,2:15,Quicken Loans Arena,2013-14,
20140205_ORLVDET,2/5/2014,19:00,Detroit Pistons,DET,98,Orlando Magic,ORL,112,,15166,2:10,Amway Center,2013-14,
20140205_PHIVBOS,2/5/2014,19:00,Boston Celtics,BOS,114,Philadelphia 76ers,PHI,108,,10267,2:17,Wells Fargo Center,2013-14,
20140205_WASVSAS,2/5/2014,19:00,San Antonio Spurs,SAS,125,Washington Wizards,WAS,118,2OT,15791,2:57,Verizon Center,2013-14,
20140205_HOUVPHO,2/5/2014,20:00,Phoenix Suns,PHO,108,Houston Rockets,HOU,122,,18217,2:14,Toyota Center,2013-14,
